Id;Obra;Bloco;Unidade;Nome;CPF_CNPJ;PercentualParticipacao;Principal;CreatedOn;ModifiedOn;Ativo;CodClienteSap
827;9111;1;1403;CLIENTE 827;111.111.120-54;50.00;1;2014-11-24 17:40:07.460;2016-07-05 02:30:25.543;1;115329
828;9111;1;1403;CLIENTE 828;111.111.120-55;50.00;0;2014-11-24 17:40:07.460;2016-07-05 02:30:25.543;1;115330
829;1248;1;506;CLIENTE 829;111.111.120-56;100.00;1;2014-11-24 17:40:07.467;2016-07-26 02:30:17.683;1;33401
830;9111;1;1404;CLIENTE 830;111.111.120-57;50.00;1;2014-11-24 17:40:07.477;2016-07-05 02:30:25.550;1;115329
831;9111;1;1404;CLIENTE 831;111.111.120-58;50.00;0;2014-11-24 17:40:07.477;2016-07-05 02:30:25.550;1;115330
832;9111;1;1405;CLIENTE 832;111.111.120-59;50.00;1;2014-11-24 17:40:07.483;2016-07-05 02:30:25.560;1;115329
833;9111;1;1405;CLIENTE 833;111.111.120-60;50.00;0;2014-11-24 17:40:07.483;2016-07-05 02:30:25.560;1;115330
834;1248;1;507;CLIENTE 834;111.111.120-61;100.00;1;2014-11-24 17:40:07.493;2016-07-26 02:30:17.690;1;125941
835;9111;1;1406;CLIENTE 835;111.111.120-62;50.00;1;2014-11-24 17:40:07.500;2016-07-05 02:30:25.567;1;115329
836;9111;1;1406;CLIENTE 836;111.111.120-63;50.00;0;2014-11-24 17:40:07.500;2016-07-05 02:30:25.567;1;115330
837;1248;1;508;CLIENTE 837;111.111.120-64;50.00;0;2014-11-24 17:40:07.510;2016-07-26 02:30:17.697;1;117955
838;1248;1;508;CLIENTE 838;111.111.120-65;50.00;1;2014-11-24 17:40:07.510;2016-07-26 02:30:17.697;1;117957
839;9111;1;1407;CLIENTE 839;111.111.120-66;50.00;1;2014-11-24 17:40:07.520;2016-07-05 02:30:25.573;1;115329
840;9111;1;1407;CLIENTE 840;111.111.120-67;50.00;0;2014-11-24 17:40:07.520;2016-07-05 02:30:25.573;1;115330
841;1248;1;509;CLIENTE 841;111.111.120-68;100.00;1;2014-11-24 17:40:07.527;2016-07-26 02:30:17.700;1;35472
842;9111;1;1408;CLIENTE 842;111.111.120-69;50.00;1;2014-11-24 17:40:07.533;2016-07-05 02:30:25.580;1;115329
843;9111;1;1408;CLIENTE 843;111.111.120-70;50.00;0;2014-11-24 17:40:07.537;2016-07-05 02:30:25.580;1;115330
844;1248;1;510;CLIENTE 844;111.111.120-71;100.00;1;2014-11-24 17:40:07.543;2016-07-26 02:30:17.707;1;13151
845;9111;1;1409;CLIENTE 845;111.111.120-72;50.00;1;2014-11-24 17:40:07.550;2016-07-05 02:30:25.590;1;115329
846;9111;1;1409;CLIENTE 846;111.111.120-73;50.00;0;2014-11-24 17:40:07.550;2016-07-05 02:30:25.590;1;115330
847;1248;1;601;CLIENTE 847;111.111.120-74;100.00;1;2014-11-24 17:40:07.560;2016-07-26 02:30:17.713;1;36872
848;9111;1;1410;CLIENTE 848;111.111.120-75;50.00;1;2014-11-24 17:40:07.567;2016-07-05 02:30:25.597;1;115329
849;9111;1;1410;CLIENTE 849;111.111.120-76;50.00;0;2014-11-24 17:40:07.567;2016-07-05 02:30:25.597;1;115330
850;1248;1;602;CLIENTE 850;111.111.120-77;100.00;1;2014-11-24 17:40:07.573;2016-07-26 02:30:17.720;1;14193
851;9111;1;1411;CLIENTE 851;111.111.120-78;50.00;1;2014-11-24 17:40:07.580;2016-07-05 02:30:25.607;1;115329
852;9111;1;1411;CLIENTE 852;111.111.120-79;50.00;0;2014-11-24 17:40:07.583;2016-07-05 02:30:25.607;1;115330
853;1248;1;603;CLIENTE 853;111.111.120-80;50.00;1;2014-11-24 17:40:07.590;2016-07-26 02:30:17.727;1;132637
854;1248;1;603;CLIENTE 854;111.111.120-81;50.00;0;2014-11-24 17:40:07.590;2016-07-26 02:30:17.727;1;132991
855;9111;1;1412;CLIENTE 855;111.111.120-82;50.00;1;2014-11-24 17:40:07.600;2016-07-05 02:30:25.613;1;115329
856;9111;1;1412;CLIENTE 856;111.111.120-83;50.00;0;2014-11-24 17:40:07.600;2016-07-05 02:30:25.613;1;115330
857;1248;1;604;CLIENTE 857;111.111.120-84;100.00;1;2014-11-24 17:40:07.610;2016-07-26 02:30:17.733;1;31990
858;9111;1;1502;CLIENTE 858;111.111.120-85;100.00;1;2014-11-24 17:40:07.620;2017-04-01 02:30:06.290;0;197998
859;1248;1;605;CLIENTE 859;111.111.120-86;100.00;1;2014-11-24 17:40:07.630;2016-07-26 02:30:17.740;1;117019
860;9111;1;1503;CLIENTE 860;111.111.120-87;100.00;1;2014-11-24 17:40:07.637;2016-07-05 02:30:25.637;1;197998
861;1248;1;606;CLIENTE 861;111.111.120-88;100.00;1;2014-11-24 17:40:07.647;2016-07-26 02:30:17.743;1;63642
862;9111;1;1504;CLIENTE 862;111.111.120-89;100.00;1;2014-11-24 17:40:07.657;2017-04-29 02:30:06.810;1;197998
863;1248;1;607;CLIENTE 863;111.111.120-90;50.00;1;2014-11-24 17:40:07.667;2016-07-26 02:30:17.750;1;128771
864;1248;1;607;CLIENTE 864;111.111.120-91;50.00;0;2014-11-24 17:40:07.667;2016-07-26 02:30:17.750;1;128777
865;9111;1;1505;CLIENTE 865;111.111.120-92;100.00;1;2014-11-24 17:40:07.677;2016-07-05 02:30:25.657;1;116040
866;1248;1;608;CLIENTE 866;111.111.120-93;50.00;1;2014-11-24 17:40:07.683;2016-07-26 02:30:17.767;1;78360
867;9111;1;1506;CLIENTE 867;111.111.120-94;100.00;1;2014-11-24 17:40:07.690;2016-07-05 02:30:25.663;1;116950
868;1248;1;609;CLIENTE 868;111.111.120-95;50.00;1;2014-11-24 17:40:07.697;2016-07-26 02:30:17.770;1;116898
869;1248;1;609;CLIENTE 869;111.111.120-96;50.00;0;2014-11-24 17:40:07.700;2016-07-26 02:30:17.770;1;116957
870;9111;1;1507;CLIENTE 870;111.111.120-97;50.00;1;2014-11-24 17:40:07.707;2016-07-05 02:30:25.670;1;115407
871;9111;1;1507;CLIENTE 871;111.111.120-98;50.00;0;2014-11-24 17:40:07.707;2016-07-05 02:30:25.670;1;115623
872;1248;1;610;CLIENTE 872;111.111.120-99;100.00;1;2014-11-24 17:40:07.713;2016-07-26 02:30:17.780;1;19430
873;9111;1;1508;CLIENTE 873;111.111.121-01;50.00;1;2014-11-24 17:40:07.723;2016-07-05 02:30:25.680;1;115407
874;9111;1;1508;CLIENTE 874;111.111.121-02;50.00;0;2014-11-24 17:40:07.723;2016-07-05 02:30:25.680;1;115623
875;1248;1;701;CLIENTE 875;111.111.121-03;100.00;1;2014-11-24 17:40:07.730;2016-07-26 02:30:17.787;1;58957
876;9111;1;1509;CLIENTE 876;111.111.121-04;50.00;1;2014-11-24 17:40:07.737;2016-07-05 02:30:25.690;1;115407
877;9111;1;1509;CLIENTE 877;111.111.121-05;50.00;0;2014-11-24 17:40:07.740;2016-07-05 02:30:25.690;1;115623
878;9111;1;1510;CLIENTE 878;111.111.121-06;100.00;1;2014-11-24 17:40:07.747;2016-07-05 02:30:25.697;1;116282
879;1248;1;702;CLIENTE 879;111.111.121-07;100.00;1;2014-11-24 17:40:07.753;2016-07-26 02:30:17.790;1;8464
880;9111;1;1511;CLIENTE 880;111.111.121-08;100.00;1;2014-11-24 17:40:07.760;2016-07-05 02:30:25.707;1;116282
881;1248;1;703;CLIENTE 881;111.111.121-09;50.00;0;2014-11-24 17:40:07.770;2016-07-26 02:30:17.797;1;120585
882;1248;1;703;CLIENTE 882;111.111.121-10;50.00;1;2014-11-24 17:40:07.770;2016-07-26 02:30:17.797;1;120601
883;1248;1;704;CLIENTE 883;111.111.121-11;100.00;1;2014-11-24 17:40:07.783;2016-07-26 02:30:17.803;1;36386
884;9111;1;1601;CLIENTE 884;111.111.121-12;100.00;1;2014-11-24 17:40:07.797;2016-07-05 02:30:25.723;1;151649
885;1248;1;705;CLIENTE 885;111.111.121-13;100.00;1;2014-11-24 17:40:07.807;2016-07-26 02:30:17.810;1;133127
886;1248;1;706;CLIENTE 886;111.111.121-14;100.00;1;2014-11-24 17:40:07.820;2016-07-26 02:30:17.817;1;44841
887;1248;1;707;CLIENTE 887;111.111.121-15;100.00;1;2014-11-24 17:40:07.837;2016-07-26 02:30:17.820;1;128445
888;9111;1;1604;CLIENTE 888;111.111.121-16;50.00;1;2014-11-24 17:40:07.850;2016-07-05 02:30:25.747;1;116537
889;9111;1;1604;CLIENTE 889;111.111.121-17;50.00;0;2014-11-24 17:40:07.850;2016-07-05 02:30:25.747;1;116557
890;1248;1;708;CLIENTE 890;111.111.121-18;50.00;1;2014-11-24 17:40:07.860;2016-07-26 02:30:17.827;1;31253
891;9111;1;1605;CLIENTE 891;111.111.121-19;50.00;1;2014-11-24 17:40:07.870;2016-07-05 02:30:25.757;1;116537
892;9111;1;1605;CLIENTE 892;111.111.121-20;50.00;0;2014-11-24 17:40:07.870;2016-07-05 02:30:25.757;1;116557
893;1248;1;709;CLIENTE 893;111.111.121-21;100.00;1;2014-11-24 17:40:07.880;2016-07-26 02:30:17.833;1;8980
894;9111;1;1606;CLIENTE 894;111.111.121-22;50.00;1;2014-11-24 17:40:07.890;2016-07-05 02:30:25.763;1;116537
895;9111;1;1606;CLIENTE 895;111.111.121-23;50.00;0;2014-11-24 17:40:07.890;2016-07-05 02:30:25.763;1;116557
896;9111;1;1607;CLIENTE 896;111.111.121-24;100.00;1;2014-11-24 17:40:07.900;2016-07-05 02:30:25.773;1;115316
897;1248;1;710;CLIENTE 897;111.111.121-25;100.00;1;2014-11-24 17:40:07.910;2016-07-26 02:30:17.840;1;5311
898;9111;1;1608;CLIENTE 898;111.111.121-26;100.00;1;2014-11-24 17:40:07.917;2016-07-05 02:30:25.780;1;115316
899;1248;1;801;CLIENTE 899;111.111.121-27;50.00;0;2014-11-24 17:40:07.927;2016-07-26 02:30:17.847;1;127693
900;1248;1;801;CLIENTE 900;111.111.121-28;50.00;1;2014-11-24 17:40:07.930;2016-07-26 02:30:17.847;1;16034
901;9111;1;1609;CLIENTE 901;111.111.121-29;100.00;1;2014-11-24 17:40:07.937;2016-07-05 02:30:25.790;1;115316
902;1248;1;802;CLIENTE 902;111.111.121-30;100.00;1;2014-11-24 17:40:07.947;2016-07-26 02:30:17.853;1;31253
903;9111;1;1610;CLIENTE 903;111.111.121-31;100.00;1;2014-11-24 17:40:07.960;2016-07-05 02:30:25.797;1;115316
904;1248;1;803;CLIENTE 904;111.111.121-32;100.00;1;2014-11-24 17:40:07.970;2016-07-26 02:30:17.860;1;201196
905;9111;1;1611;CLIENTE 905;111.111.121-33;100.00;1;2014-11-24 17:40:07.980;2016-07-05 02:30:25.807;1;115316
906;1248;1;804;CLIENTE 906;111.111.121-34;100.00;1;2014-11-24 17:40:07.990;2016-07-26 02:30:17.863;1;16369
907;9111;1;1612;CLIENTE 907;111.111.121-35;100.00;1;2014-11-24 17:40:08.003;2016-07-05 02:30:25.813;1;115316
908;1248;1;805;CLIENTE 908;111.111.121-36;100.00;1;2014-11-24 17:40:08.010;2016-07-26 02:30:17.870;1;165282
909;1248;1;806;CLIENTE 909;111.111.121-37;100.00;1;2014-11-24 17:40:08.027;2016-07-26 02:30:17.877;1;31921
910;1248;1;807;CLIENTE 910;111.111.121-38;50.00;0;2014-11-24 17:40:08.040;2016-07-26 02:30:17.883;1;193159
911;1248;1;807;CLIENTE 911;111.111.121-39;50.00;1;2014-11-24 17:40:08.040;2016-07-26 02:30:17.883;1;193292
912;1248;1;808;CLIENTE 912;111.111.121-40;100.00;1;2014-11-24 17:40:08.053;2016-07-26 02:30:17.890;1;16034
913;1248;1;809;CLIENTE 913;111.111.121-41;100.00;1;2014-11-24 17:40:08.063;2016-07-26 02:30:17.897;1;96721
914;1248;1;810;CLIENTE 914;111.111.121-42;100.00;1;2014-11-24 17:40:08.077;2016-07-26 02:30:17.903;1;25080
915;1248;2;101;CLIENTE 915;111.111.121-43;50.00;1;2014-11-24 17:40:08.090;2016-07-26 02:30:17.910;1;101760
916;1248;2;101;CLIENTE 916;111.111.121-44;50.00;0;2014-11-24 17:40:08.093;2016-07-26 02:30:17.910;1;101844
917;1248;2;102;CLIENTE 917;111.111.121-45;50.00;0;2014-11-24 17:40:08.103;2016-07-26 02:30:17.917;1;95001
918;1248;2;102;CLIENTE 918;111.111.121-46;50.00;1;2014-11-24 17:40:08.103;2016-07-26 02:30:17.917;1;95005
919;1248;2;103;CLIENTE 919;111.111.121-47;100.00;1;2014-11-24 17:40:08.117;2016-07-26 02:30:17.923;1;128824
920;1248;2;104;CLIENTE 920;111.111.121-48;100.00;1;2014-11-24 17:40:08.130;2016-07-26 02:30:17.930;1;134656
921;1248;2;105;CLIENTE 921;111.111.121-49;100.00;1;2014-11-24 17:40:08.143;2016-07-26 02:30:17.937;1;130143
922;1248;2;106;CLIENTE 922;111.111.121-50;50.00;0;2014-11-24 17:40:08.153;2016-07-26 02:30:17.940;1;131885
923;1248;2;106;CLIENTE 923;111.111.121-51;50.00;1;2014-11-24 17:40:08.153;2016-07-26 02:30:17.940;1;131906
924;1248;2;107;CLIENTE 924;111.111.121-52;50.00;1;2014-11-24 17:40:08.170;2016-07-26 02:30:17.947;1;118664
925;1248;2;107;CLIENTE 925;111.111.121-53;50.00;0;2014-11-24 17:40:08.170;2016-07-26 02:30:17.950;1;118667
926;1248;2;108;CLIENTE 926;111.111.121-54;50.00;1;2014-11-24 17:40:08.183;2016-07-26 02:30:17.953;1;138343
927;1248;2;108;CLIENTE 927;111.111.121-55;50.00;0;2014-11-24 17:40:08.183;2016-07-26 02:30:17.953;1;138344
928;1248;2;109;CLIENTE 928;111.111.121-56;50.00;1;2014-11-24 17:40:08.197;2016-07-26 02:30:17.960;1;60558
929;1248;2;109;CLIENTE 929;111.111.121-57;50.00;0;2014-11-24 17:40:08.197;2016-07-26 02:30:17.960;1;60606
930;1248;2;110;CLIENTE 930;111.111.121-58;100.00;1;2014-11-24 17:40:08.210;2016-07-26 02:30:17.967;1;138686
931;1248;2;111;CLIENTE 931;111.111.121-59;50.00;0;2014-11-24 17:40:08.220;2016-07-26 02:30:17.973;1;118177
932;1248;2;111;CLIENTE 932;111.111.121-60;50.00;1;2014-11-24 17:40:08.223;2016-07-26 02:30:17.973;1;118224
933;1248;2;112;CLIENTE 933;111.111.121-61;50.00;0;2014-11-24 17:40:08.237;2016-07-26 02:30:17.980;1;116580
934;1248;2;112;CLIENTE 934;111.111.121-62;50.00;1;2014-11-24 17:40:08.237;2016-07-26 02:30:17.980;1;116639
935;1248;2;201;CLIENTE 935;111.111.121-63;50.00;1;2014-11-24 17:40:08.250;2016-07-26 02:30:17.987;1;71661
936;1248;2;201;CLIENTE 936;111.111.121-64;50.00;0;2014-11-24 17:40:08.250;2016-07-26 02:30:17.987;1;102788
937;1248;2;202;CLIENTE 937;111.111.121-65;50.00;1;2014-11-24 17:40:08.263;2016-07-26 02:30:17.993;1;71661
938;1248;2;202;CLIENTE 938;111.111.121-66;50.00;0;2014-11-24 17:40:08.263;2016-07-26 02:30:17.993;1;102788
939;1248;2;203;CLIENTE 939;111.111.121-67;50.00;0;2014-11-24 17:40:08.277;2016-07-26 02:30:18.000;1;150723
940;1248;2;203;CLIENTE 940;111.111.121-68;50.00;1;2014-11-24 17:40:08.277;2016-07-26 02:30:18.000;1;150748
941;1248;2;204;CLIENTE 941;111.111.121-69;100.00;1;2014-11-24 17:40:08.290;2016-07-26 02:30:18.007;1;31931
942;1248;2;205;CLIENTE 942;111.111.121-70;100.00;1;2014-11-24 17:40:08.307;2016-07-26 02:30:18.010;1;29334
943;1248;2;206;CLIENTE 943;111.111.121-71;100.00;1;2014-11-24 17:40:08.317;2016-07-26 02:30:18.017;1;132698
944;9111;1;1905;CLIENTE 944;111.111.121-72;25.00;0;2014-11-24 17:40:08.330;2016-07-05 02:30:26.047;1;115422
945;9111;1;1905;CLIENTE 945;111.111.121-73;25.00;1;2014-11-24 17:40:08.330;2016-07-05 02:30:26.047;1;115427
946;9111;1;1905;CLIENTE 946;111.111.121-74;25.00;0;2014-11-24 17:40:08.330;2016-07-05 02:30:26.047;1;115428
947;9111;1;1905;CLIENTE 947;111.111.121-75;25.00;0;2014-11-24 17:40:08.330;2016-07-05 02:30:26.047;1;115431
948;1248;2;207;CLIENTE 948;111.111.121-76;100.00;1;2014-11-24 17:40:08.340;2016-07-26 02:30:18.023;1;31342
949;9111;1;1906;CLIENTE 949;111.111.121-77;50.00;1;2014-11-24 17:40:08.350;2016-07-05 02:30:26.053;1;167533
950;9111;1;1906;CLIENTE 950;111.111.121-78;50.00;0;2014-11-24 17:40:08.350;2016-07-05 02:30:26.053;1;167534
951;1248;2;208;CLIENTE 951;111.111.121-79;50.00;1;2014-11-24 17:40:08.360;2016-07-26 02:30:18.030;1;137531
952;1248;2;208;CLIENTE 952;111.111.121-80;50.00;0;2014-11-24 17:40:08.360;2016-07-26 02:30:18.030;1;137563
953;9111;1;1907;CLIENTE 953;111.111.121-81;50.00;1;2014-11-24 17:40:08.370;2016-07-05 02:30:26.063;1;74528
954;9111;1;1907;CLIENTE 954;111.111.121-82;50.00;0;2014-11-24 17:40:08.370;2016-07-05 02:30:26.063;1;115603
955;1248;2;209;CLIENTE 955;111.111.121-83;100.00;1;2014-11-24 17:40:08.380;2016-07-26 02:30:18.037;1;55052
956;9111;1;1908;CLIENTE 956;111.111.121-84;100.00;1;2014-11-24 17:40:08.390;2016-07-05 02:30:26.070;1;196066
957;1248;2;210;CLIENTE 957;111.111.121-85;100.00;1;2014-11-24 17:40:08.397;2016-07-26 02:30:18.043;1;136632
958;9111;1;1909;CLIENTE 958;111.111.121-86;100.00;1;2014-11-24 17:40:08.403;2016-07-05 02:30:26.080;1;196066
959;1248;2;211;CLIENTE 959;111.111.121-87;100.00;1;2014-11-24 17:40:08.413;2016-07-26 02:30:18.050;1;113700
960;1248;2;212;CLIENTE 960;111.111.121-88;100.00;1;2014-11-24 17:40:08.427;2016-07-26 02:30:18.053;1;109070
961;1248;2;301;CLIENTE 961;111.111.121-89;50.00;1;2014-11-24 17:40:08.437;2016-07-26 02:30:18.060;1;103813
962;1248;2;301;CLIENTE 962;111.111.121-90;50.00;0;2014-11-24 17:40:08.437;2016-07-26 02:30:18.060;1;103815
963;9111;1;2001;CLIENTE 963;111.111.121-91;25.00;1;2014-11-24 17:40:08.447;2016-07-05 02:30:26.107;1;116352
964;9111;1;2001;CLIENTE 964;111.111.121-92;25.00;0;2014-11-24 17:40:08.447;2016-07-05 02:30:26.107;1;116355
965;9111;1;2001;CLIENTE 965;111.111.121-93;25.00;0;2014-11-24 17:40:08.447;2016-07-05 02:30:26.107;1;116359
966;9111;1;2001;CLIENTE 966;111.111.121-94;25.00;0;2014-11-24 17:40:08.447;2016-07-05 02:30:26.107;1;116360
967;1248;2;302;CLIENTE 967;111.111.121-95;50.00;1;2014-11-24 17:40:08.460;2016-07-26 02:30:18.067;1;66235
968;1248;2;302;CLIENTE 968;111.111.121-96;50.00;0;2014-11-24 17:40:08.460;2016-07-26 02:30:18.067;1;66237
969;9111;1;2003;CLIENTE 969;111.111.121-97;25.00;1;2014-11-24 17:40:08.470;2016-07-05 02:30:26.117;1;116352
970;9111;1;2003;CLIENTE 970;111.111.121-98;25.00;0;2014-11-24 17:40:08.470;2016-07-05 02:30:26.117;1;116355
971;9111;1;2003;CLIENTE 971;111.111.121-99;25.00;0;2014-11-24 17:40:08.470;2016-07-05 02:30:26.117;1;116359
972;9111;1;2003;CLIENTE 972;111.111.122-01;25.00;0;2014-11-24 17:40:08.473;2016-07-05 02:30:26.117;1;116360
973;1248;2;303;CLIENTE 973;111.111.122-02;100.00;1;2014-11-24 17:40:08.480;2016-07-26 02:30:18.073;1;35224
974;9111;1;2005;CLIENTE 974;111.111.122-03;25.00;1;2014-11-24 17:40:08.490;2016-07-05 02:30:26.123;1;116352
975;9111;1;2005;CLIENTE 975;111.111.122-04;25.00;0;2014-11-24 17:40:08.490;2016-07-05 02:30:26.123;1;116355
976;9111;1;2005;CLIENTE 976;111.111.122-05;25.00;0;2014-11-24 17:40:08.490;2016-07-05 02:30:26.123;1;116359
977;9111;1;2005;CLIENTE 977;111.111.122-06;25.00;0;2014-11-24 17:40:08.490;2016-07-05 02:30:26.123;1;116360
978;1248;2;304;CLIENTE 978;111.111.122-07;50.00;0;2014-11-24 17:40:08.507;2016-07-26 02:30:18.080;1;137046
979;1248;2;304;CLIENTE 979;111.111.122-08;50.00;1;2014-11-24 17:40:08.507;2016-07-26 02:30:18.080;1;137047
980;9111;1;2007;CLIENTE 980;111.111.122-09;25.00;1;2014-11-24 17:40:08.517;2018-06-17 01:00:17.810;1;116352
981;9111;1;2007;CLIENTE 981;111.111.122-10;25.00;0;2014-11-24 17:40:08.517;2018-06-17 01:00:17.810;1;116355
982;9111;1;2007;CLIENTE 982;111.111.122-11;25.00;0;2014-11-24 17:40:08.517;2018-06-17 01:00:17.810;1;116359
983;9111;1;2007;CLIENTE 983;111.111.122-12;25.00;0;2014-11-24 17:40:08.520;2018-06-17 01:00:17.810;1;116360
984;1248;2;305;CLIENTE 984;111.111.122-13;100.00;1;2014-11-24 17:40:08.530;2016-07-26 02:30:18.087;1;38482
985;9111;1;2009;CLIENTE 985;111.111.122-14;25.00;1;2014-11-24 17:40:08.543;2018-05-17 01:00:08.640;1;116352
986;9111;1;2009;CLIENTE 986;111.111.122-15;25.00;0;2014-11-24 17:40:08.543;2018-05-17 01:00:08.640;1;116355
987;9111;1;2009;CLIENTE 987;111.111.122-16;25.00;0;2014-11-24 17:40:08.543;2018-05-17 01:00:08.640;1;116359
988;9111;1;2009;CLIENTE 988;111.111.122-17;25.00;0;2014-11-24 17:40:08.543;2018-05-17 01:00:08.640;1;116360
989;1248;2;306;CLIENTE 989;111.111.122-18;50.00;0;2014-11-24 17:40:08.557;2016-07-26 02:30:18.090;1;111374
990;1248;2;306;CLIENTE 990;111.111.122-19;50.00;1;2014-11-24 17:40:08.557;2016-07-26 02:30:18.090;1;111377
991;9111;1;2011;CLIENTE 991;111.111.122-20;25.00;1;2014-11-24 17:40:08.570;2016-07-05 02:30:26.170;1;116352
992;9111;1;2011;CLIENTE 992;111.111.122-21;25.00;0;2014-11-24 17:40:08.570;2016-07-05 02:30:26.170;1;116355
993;9111;1;2011;CLIENTE 993;111.111.122-22;25.00;0;2014-11-24 17:40:08.570;2016-07-05 02:30:26.170;1;116359
994;9111;1;2011;CLIENTE 994;111.111.122-23;25.00;0;2014-11-24 17:40:08.570;2016-07-05 02:30:26.170;1;116360
995;1248;2;307;CLIENTE 995;111.111.122-24;100.00;1;2014-11-24 17:40:08.587;2016-07-26 02:30:18.100;1;122624
996;9111;71;1M0001;CLIENTE 996;111.111.122-25;50.00;1;2014-11-24 17:40:08.600;2016-07-05 02:30:26.177;1;116537
997;9111;71;1M0001;CLIENTE 997;111.111.122-26;50.00;0;2014-11-24 17:40:08.600;2016-07-05 02:30:26.177;1;116557
998;1248;2;308;CLIENTE 998;111.111.122-27;100.00;1;2014-11-24 17:40:08.610;2016-07-26 02:30:18.103;1;137241
999;9111;71;1M0002;CLIENTE 999;111.111.122-28;50.00;1;2014-11-24 17:40:08.620;2016-07-05 02:30:26.183;1;116537
1000;9111;71;1M0002;CLIENTE 1000;111.111.122-29;50.00;0;2014-11-24 17:40:08.623;2016-07-05 02:30:26.183;1;116557
