Id;DataAcesso;Hash;DataExpiracao;Cliente;TipoAcesso;LoginAtendente;TipoSessao;Origem
639;2018-06-27 08:02:52.577;f52ed53d2b302514d09b2bb0a51c70aec9b8849f75a054507a5ed559d525ad2462e637361ff2ae442495f697dae827be1ef18f40c21b859bdca29d3699d77d79;2018-06-27 09:41:23.540;111.111.113-21;1;NULL;NULL;NULL
640;2018-06-27 08:03:09.010;3c7fce7970204c7b98e1018f4358e466d6053ab4f759424c77b9eb7ab9d5c4bd9297d37dc1feec82d60477808da7f315d5a7cbd3713d2dcefd299e4dbc809a36;2018-06-27 09:36:05.193;111.111.113-22;1;NULL;NULL;NULL
641;2018-06-27 08:03:35.570;36790ae5b046eb5f08052cdf7f9123a728e23ab1220b4caf8568dbe4c22e8298189392bae42743cc028e180662d9bffcc7a99314b654d52087b2a04fcd54148a;2018-06-27 09:34:40.923;111.111.113-23;1;NULL;NULL;NULL
642;2018-06-27 08:03:54.460;f8e000c3d33de6efc26b72c006ebd3bfa56335d1ca9bbbff8ceeff6ecc241414a95b14bfac8ed8f89e2bea72af7dd0668f70253302b3539a7f893a701c30e83e;2018-06-27 09:35:35.990;111.111.113-24;1;NULL;NULL;NULL
643;2018-06-27 08:04:07.580;466b86aa5bd3d6ee3c095331e03bea641ea2faf586772c0929ae1842ff8cdc411c72a874c553714da61c08b1dc9e51e578a02dc434c0801c43e81b54f104d0ff;2018-06-27 09:37:32.107;111.111.113-25;1;NULL;NULL;NULL
644;2018-06-27 08:04:10.963;fda0f060dab51009f854986f1a98236332aa336ea757e4532ff99bc9167eedca06fc6131f706a11c26ca08e8e3951d92612cdb0a9d478318137ee2be6d75485b;2018-06-27 09:35:39.937;111.111.113-26;1;NULL;NULL;NULL
645;2018-06-27 08:04:42.003;737f4766892b1afc96948f9eb050a2cd8b9e0711906191b86bb060d4be58540be1ba8550768e3de2e05e5132de0d4199a99a11ca90ed057ca0e9b9842b40135c;2018-06-27 10:00:51.030;111.111.113-27;1;NULL;NULL;NULL
646;2018-06-27 08:04:49.120;8d40bfa2b7ad964cb9dd8f1d99b015037a32beba457cba8c94581645a65589983c03e266ab98df4c0abc7e8ae535acddfe970a6f446e1bd56b7d089cde04e955;2018-06-27 09:42:42.863;111.111.113-28;1;NULL;NULL;NULL
647;2018-06-27 08:04:51.740;e84be7bbac1bf07e061c14866d0f37887498b8b1251f69e0404a704abcd5b3d07c667647ec126853b45d58730210bb24e66c299f16dd47a87772951819326748;2018-06-27 09:46:20.250;111.111.113-29;1;NULL;NULL;NULL
648;2018-06-27 08:05:26.183;6ca13a30ecf95489d387eff95111f5743760f5ff3dd1dd6fbb6779c4f57ab922da3ac345c65de9c8bd207d03915badd3bda2e719b3ed4575051d5c7561efe134;2018-06-27 09:37:51.557;111.111.113-30;1;NULL;NULL;NULL
649;2018-06-27 08:05:30.050;a00e430ebb146487f6d98c3c3b358f554099f0e10de17f87e9202f467b4ce483d829bc22b5585e33566837ef6856ab4d632c980d95ff77c842c9f268c97c377a;2018-06-27 09:59:53.617;111.111.113-31;1;NULL;NULL;NULL
650;2018-06-27 08:05:44.583;48cd7bd10ee2f60926cfc3bf6400cc67df1b25c394311fa5314adda8628520ff7b1b02362c6a435515b231e2c24d5620473018706b256d82597609b28c5dbbd4;2018-06-27 09:35:46.277;111.111.113-32;1;NULL;NULL;NULL
651;2018-06-27 08:05:46.097;d8d3b69069271730e01e1c1e5323b6d5f1715770be5826f16e53c54325af2038d177344ad108abfc71bf17c18c5d8403c3f2bad468e31f344e125dfa9e711c86;2018-06-27 09:35:46.097;111.111.113-33;1;NULL;NULL;NULL
652;2018-06-27 08:06:07.850;a0e953ba8f7623e4faa429a7604274615f04d4739fd198a5e1374c21ae7ebb0f40da9e9cb0ba6a0b6a197743027006a9fac475af787a76685074484b9776cd5a;2018-06-27 09:48:09.353;111.111.113-34;1;NULL;NULL;NULL
653;2018-06-27 08:06:29.983;a4007315590e23df45858c122705b2448e6f4f9fd21b9d846756d09c493062823ae0a64b319effcbf4d41292921740b7556e57d4df3e61f1875e7b1bb8f44c9d;2018-06-27 09:36:29.983;111.111.113-35;1;NULL;NULL;NULL
654;2018-06-27 08:07:42.570;6aa6ac238012eca07860356c2639ab7a482bb99d3d3a6386c647d72181767a612b095537b25f2abe898d7ac1f095cd587ba78c26e7ce9f0ce732e5217ba9ee02;2018-06-27 09:37:43.583;111.111.113-36;1;NULL;NULL;NULL
655;2018-06-27 08:08:06.450;59bd9752a36f5a6972a8914eb4960d71e574a529bec39bb74cb949d8d5d930fa598cba46dfc70fabd45e4663c0e718998edf3cdf59f2ecf1546a4a2ba8ab2ca8;2018-06-27 09:43:44.737;111.111.113-37;1;NULL;NULL;NULL
656;2018-06-27 08:08:21.790;1e54fa4842cd558fc616014ea56a1f01c1ff6a95cc0ecff2b63cb1fa1e5c3012369b31646a1eea54cb8320b010129556cd23f94f846d02c9ced57a6ccfe10690;2018-06-27 09:40:10.120;111.111.113-38;1;NULL;NULL;NULL
657;2018-06-27 08:09:05.923;fcd45cdc7d3951074c6b1fdc7fe5aaccfea69247e4230151aafc519181815829d90ac67db634d891f465f3b5c2cbd080ca0e1043b9bde6c2e6197cba586d0ec5;2018-06-27 09:39:08.203;111.111.113-39;1;NULL;NULL;NULL
658;2018-06-27 08:10:39.110;2207d8b4780d41c8ba20dd119da3c1151460be030333b10620c4aa07d9fe964d4e158c9c1c88ed4ebe8df2f222b576f31d04fa2b521b4c760b581c4d1b18a0dc;2018-06-27 09:41:37.543;111.111.113-40;1;NULL;NULL;NULL
659;2018-06-27 08:11:37.033;526a5048853d4139e16eec8cc6804c9c535d4707f62e5384396cc736842a2a8318aa9aeb0ec9f0cccf2f03e86d7501c42712c71e175d92f0249991d0233fb9d9;2018-06-27 09:41:38.430;111.111.113-41;1;NULL;NULL;NULL
660;2018-06-27 08:11:47.263;b96509844d264b08c4036ea830424e58f8333ffd4a024e6c2ad22fccef9ab1de1ed4166dc6823c3c8c82bbe73a73c53a3a7ca11495d680ff0516157860843122;2018-06-27 09:41:48.693;111.111.113-42;1;NULL;NULL;NULL
661;2018-06-27 08:12:18.240;bfcd8b299182ce247240bf643faa1c95179ff64d1d65e9182412a6c1f76b0dadc0cd88ad0194c3ef49429f7a1f796d7fe10a67d2ed463aa279c4049a06aec83c;2018-06-27 09:45:35.670;111.111.113-43;1;NULL;NULL;NULL
662;2018-06-27 08:12:49.240;b0bc410a5a2e6b04b3dac99281b63e5fb35ca2ffdaea0605f0aed011dd8b3934db0b9b6f1967f74da57338dfe4acf2b35987f03f469cfe5a81bb24e136c3a943;2018-06-27 09:44:04.550;111.111.113-44;1;NULL;NULL;NULL
663;2018-06-27 08:13:05.787;b82568c18a94dc19ab519056efb5081c0eda18ca5eee5a6b577eff6add23d6884f38476873a1f17d7332d066726eb3312985bbd2713730a1c8cd84c10d236060;2018-06-27 09:43:52.190;111.111.113-45;1;NULL;NULL;NULL
664;2018-06-27 08:13:08.013;07eec711376aca9bef3695bdef403add299d43ad4804c0edec943e7cbf63e4ec4e405daa307714289d19498f1e071171816b505d0a7b0b912ca42b6c9cf31448;2018-06-27 09:43:09.190;111.111.113-46;1;NULL;NULL;NULL
665;2018-06-27 08:13:20.657;48f77f63c200a51dfa36921899c365a75b2ce98df6967cf874681769be2292ee7d3334b4a7c2a40c8ce7a89016001b2adda19a27a2cf67ea044e2c693031e0a7;2018-06-27 09:43:22.207;111.111.113-47;1;NULL;NULL;NULL
666;2018-06-27 08:14:00.077;bef1b299ee9458ccbbff6bca082353253fa7c775b22e1ebf5a22d4dc42ade1ebb029ed96aaa66b1c16e4d5aa86fb740346fcf67ec8305b51a92e5b8e9481bc33;2018-06-27 09:46:38.230;111.111.113-48;1;NULL;NULL;NULL
667;2018-06-27 08:15:49.297;4ed3d209e7f45f840d85a48936d30487bc1313ad45eee70cf118208dbf4fa02f740fb2c35c3ca9ecbae3371917a78a682dc943c5a2b847330a0f347ca70d921d;2018-06-27 09:45:49.297;111.111.113-49;1;NULL;NULL;NULL
668;2018-06-27 08:19:03.933;44981aecff63670c84bde77a3bb2843055fffd8e9cc0ecc0bf376bd10ec114a2d6970dabccdbcb2025965734c0091e8a16742e757243dbad1c0e4ffd944830e7;2018-06-27 09:51:02.880;111.111.113-50;1;NULL;NULL;NULL
669;2018-06-27 08:20:31.093;24ba99e2a0aee9aa02e8e98073047efc77900b71a3e3bcbcb6a9f7fa03a158f55c291ce41a0d0b0290c4eca98e8d10a3363208f102dfa6c043dc0dc72a015a35;2018-06-27 09:50:32.480;111.111.113-51;1;NULL;NULL;NULL
670;2018-06-27 08:21:16.890;1676ea4363926fd60211916fa09692f01b30834cd636f53e03763362505fc142f5e78affbb93b0288af24f64a9fd3ab85ba1c4214238e86d3c8e4ea77b4f74cc;2018-06-27 09:57:30.970;111.111.113-52;1;NULL;NULL;NULL
671;2018-06-27 08:21:38.240;8939ad7fb22f9de54406d71166a0f4f0758dc404ff3e371a54d433ab48faeb8afa1fbdd9c9ea239a72147c724ecf7585cbfc86d2a3214e24bfbfcbb1211fbb55;2018-06-27 09:51:59.270;111.111.113-53;1;NULL;NULL;NULL
672;2018-06-27 08:22:31.953;b2df403f5a692eda5b221482b5256d460e498080a23cb6ef72896463e77d7dff0dce4aabad7e63c950bfa602cdddf43f96c3050b58e34f4340028c3ccbbcb08c;2018-06-27 09:52:31.953;111.111.113-54;1;NULL;NULL;NULL
673;2018-06-27 08:23:10.053;b57f0691dad161769663d7d209f0cca85f8cac0c215614ac479b3add683264cfacfaa288f2565c1eba3a139bbebb14a2b42d460fdb1fdbde94a273112dfb6e27;2018-06-27 10:05:52.913;111.111.113-55;1;NULL;NULL;NULL
674;2018-06-27 08:24:24.383;21f989e7cae231584db986503e66b3f61099d11a5dfdcb843270192e9b971c5c20e9136c38cb5b2e03694ae0fd8aefdcbf58beb2afb1db4aa35be2b29daa7d6a;2018-06-27 09:54:24.383;111.111.113-56;1;NULL;NULL;NULL
675;2018-06-27 08:25:25.873;450dd55d10c601c66ece7491add9ecf78e99d0d0aba3a6599a3287ab55fcc1e24c4bcb9d7c75be5a84bc6593b24854dd0270d174fd7da4d0e716fb51e31ee30d;2018-06-27 09:55:25.873;111.111.113-57;1;NULL;NULL;NULL
676;2018-06-27 08:25:46.470;0a3bd8d83bfeab64d127709a2851f86b07fdb988c147f012642c0da306ff52694915639bb6ce9c27355338ba1043f5d69310311952c35fce0d0df199f401f7b7;2018-06-27 10:00:58.233;111.111.113-58;1;NULL;NULL;NULL
677;2018-06-27 08:25:48.117;273498ad2b565407c38b5a7749a7fb3e57e08b5e66d0d4a015b145fbe8fe04c800be28ce2e5df190ac1e82a632a2ec132de85422373735f5af9bbd1911e9f9bd;2018-06-27 09:58:48.017;111.111.113-59;1;NULL;NULL;NULL
678;2018-06-27 08:25:53.320;8df0013f549a418f19596d2c93dc2fe53113db61327b911961ae5352556c549dcc7ddeff9f6a743ca56beddfa1282351de0f08731bf0d06499775ec630453554;2018-06-27 09:58:42.840;111.111.113-60;1;NULL;NULL;NULL
679;2018-06-27 08:27:23.520;d745051c4ffa51ca8ac68cd53838b35e8c3b29c45f8ba61d3cedbcd77a3f5fbd6650555410bdceaed09e2bf95fb7cea553ed1b29cfcea859e6e5370e390a6178;2018-06-27 09:57:23.520;111.111.113-61;1;NULL;NULL;NULL
680;2018-06-27 08:27:46.010;d2004083b53ed7621e8a8850ec728d23f2ec199526f5818b8542568ea8060e800835540f8008db8f0421b5121206b7979d116c496cf48d5c06947cde344640f8;2018-06-27 09:59:44.070;111.111.113-62;1;NULL;NULL;NULL
681;2018-06-27 08:28:04.380;7f179f105a6616b536446fdf360706f8069baa7434fabc054055ec6ace612ace2725f4ac9b54702d449f84c7fc44e5804e89e0ea2f48069eed81a4597fc2e49a;2018-06-27 10:00:13.597;111.111.113-63;1;NULL;NULL;NULL
682;2018-06-27 08:28:20.943;f507a26f2acee6b88c36f0d3199f6f0e625c9033a4bec792db370bcb45a06c1f462a75e1d9eea62b53c5c60dc7f7e0f5b0efe8ba1c16c311fba71a97a672d40a;2018-06-27 09:58:22.183;111.111.113-64;1;NULL;NULL;NULL
683;2018-06-27 08:28:56.440;8471be507b6bcc1b25e27fe353150835bc97dcad46a7c6dc18963698a0134c5f5f565462e6681b4e7bb86e3afbbcacafd4acb56db42974bc4f4800a18b0e38d4;2018-06-27 09:58:57.763;111.111.113-65;1;NULL;NULL;NULL
684;2018-06-27 08:29:13.590;7b62aa8483b500065f512a1edf025d499ca5bf406d8ff3029c25a09553be0e5c67b8ae33d349580db4aea38e0285a84c08bb1ebee849353d5fbb28e28761d6a0;2018-06-27 10:02:56.997;111.111.113-66;1;NULL;NULL;NULL
685;2018-06-27 08:29:15.097;2277b5492e3c65dc74f4d80feec69488c453207644ac1689bd659b298a1bfe9620c5e2192a425be37ad11f7a5a0dc0946e2038405b8a5ff1e0f2e77d519171c9;2018-06-27 09:59:16.737;111.111.113-67;1;NULL;NULL;NULL
686;2018-06-27 08:29:16.307;80788d2c05d863ca5bbeaaf2d73aee410626a13cb8eb858a5ba52dcc889ebc949553acb94cd560d0e8167bb1a2272404c1da5822cafad09d0f516c4d181fba9a;2018-06-27 09:59:18.550;111.111.113-68;1;NULL;NULL;NULL
687;2018-06-27 08:29:19.703;2bbe3b0573bd298aaf88c8b85dbba8f5cd4ea5a581b48ed4c9f9eaa465227c11171eb3bd4316f7057e18ba5bfcf22b7ecf0d00988924666b9c4933126a59d191;2018-06-27 09:59:21.300;111.111.113-69;1;NULL;NULL;NULL
688;2018-06-27 08:29:58.297;8cb2f6bab81e014c3ade6175e6df6f52fffd59eca9f6181f47903b1baeabc49eb319c23a682bbee8287a08a12849747ee08abdb7fe45426e3eb11ee61cbfacc7;2018-06-27 10:00:00.207;111.111.113-70;1;NULL;NULL;NULL
689;2018-06-27 08:30:13.017;1e03b8fac2c79f37c562d60d58c5573e488d70c6c9d42530e82fe73484b4162891477bc15e10ea91be36fe1dd4e14e4c83ed32c8ef136b0571b1d98acf353b14;2018-06-27 10:00:13.017;111.111.113-71;1;NULL;NULL;NULL
690;2018-06-27 08:30:20.003;7f9bac0e03ee77ef75c71c1714d0d7c07439459aeb4b0b3a2eeb7fc137f024ec6f8a3881509f25c122aba57ceb0ce7d52775f4a77fb27b5bf6d5cdfc74efe9c0;2018-06-27 10:00:21.907;111.111.113-72;1;NULL;NULL;NULL
691;2018-06-27 08:31:12.460;3f8cb10c50de426cf5582e5af9833a0e24f31299e14019c8689544f16a91319e389fc5dcd380906c9ad1d02153790dc755d789ff821ff63a7c2e72c2a657b7c0;2018-06-27 10:01:14.347;111.111.113-73;1;NULL;NULL;NULL
692;2018-06-27 08:31:48.903;9502238b893257a364eb8b2581a26d40c03b673c863a6547b794f271c0a83a3b2bdaf1fff6fe88d986c7550365b4e86af4dd4fa641acde6fe80c9fff37a9d894;2018-06-27 10:01:50.290;111.111.113-74;1;NULL;NULL;NULL
693;2018-06-27 08:32:42.480;906a40f1280f4da82d3a552c24e5b116af9dda1d4153d04cbcc9e6a976a7e3f3086b362c1a0815c5fbe4259107ecfb45530c7ea953cf713f9a41072bfffd905d;2018-06-27 10:02:42.480;111.111.113-75;1;NULL;NULL;NULL
694;2018-06-27 08:32:59.333;13cc01137ed392b72cef74b89fd7591a37dd036c97436c6e3380399c40ad16c8c1394a95048c44087502bf28ef36dfcf26006f8c26c61b86f75b2e46cec944e1;2018-06-27 10:02:59.333;111.111.113-76;1;NULL;NULL;NULL
695;2018-06-27 08:33:05.833;1d8c0bf34638142e440813e45b6e1e5e7bdc204e6052c76b11e2668b4c06fb740599a7434ae7bcab63880e61a6ab2b0facc04b63a3c6dcdd60e605ce08f05233;2018-06-27 10:10:50.243;111.111.113-77;1;NULL;NULL;NULL
696;2018-06-27 08:33:25.873;5f90c6140da5572bc44036291bb28fd7a50bb47abd0a5667e25a036c8b4854dbd09f89e3e109ae657bcd3a9bc782107ef24e60237b083dcd06d6c339f99741c7;2018-06-27 10:03:25.873;111.111.113-78;1;NULL;NULL;NULL
697;2018-06-27 08:33:28.540;d9ea1515bd2b9c981e9b432993c95c497a18210eca5193cc290440aad6fb52b9e838df55ea0fe0d3697d7c1e8c61c9d9441f065f1e865c12c486cf87e24a50fa;2018-06-27 10:03:28.540;111.111.113-79;1;NULL;NULL;NULL
698;2018-06-27 08:34:12.027;3e37fc5ec5b06cf6969a380d6c0aeca9f428e1f7623431c57604ca3d3b2f8e8ab7521d4540ecae197954201cc404e470f82bd5ea77aed9f552daf1ba02bffc43;2018-06-27 10:05:27.137;111.111.113-80;1;NULL;NULL;NULL
699;2018-06-27 08:35:00.737;5fe712b4a0e75efea8e7a6ccd09b54b72f3be7b8df7b5dfba3f3f7ea3536b963efd759a25c1b667bb0a9d78c4c53d59b4ba760902eef5a1ad74ad305c73881bb;2018-06-27 10:05:43.460;111.111.113-81;1;NULL;NULL;NULL
700;2018-06-27 08:35:34.553;268b3425cefd80fbdfe6d9eeab54a289341ba0bac62c8314fe00c0c37e4f5cf8ddb0ea7196cb2b22dc529f37c7abd7d6b494be82bffd892170d4e649356e5c26;2018-06-27 10:05:36.150;111.111.113-82;1;NULL;NULL;NULL
701;2018-06-27 08:35:41.550;d6f79a3dd28c37a6bc68991d1ef2fbda34e12390f920fb02b62e30d340ee305bed75e3a82708b261b1a064e22029d8ade7141e462e021b31ab0251276c6cb791;2018-06-27 10:05:42.547;111.111.113-83;3;NULL;NULL;NULL
702;2018-06-27 08:35:52.947;97748833cf908f5e0f08ff5cfdaf8dc2f7b369ba7ae102b646ce27949518db869ef531f6004235211676866d169439d50bd90a9fad8f20f0968e1355d9bc660a;2018-06-27 10:05:52.947;111.111.113-84;1;NULL;NULL;NULL
703;2018-06-27 08:35:54.887;2114fa8ca8347fa931497dbe0b122e9625c2c811a9a069276bf924ff6d24341bed9728fc78e47a43e6e0926b30f9951e88f6ea2484f8fef5b47fea33c930ea2e;2018-06-27 10:07:15.387;111.111.113-85;1;NULL;NULL;NULL
704;2018-06-27 08:36:19.787;690dfc2633d2cd03ce11a7a21d14e3548bbcdca24a7f8e2c8800a92d1bfd0bbfce901c2088b0ba882ed9038119f219c209564027f04c2e09217fb4467e6ebb3f;2018-06-27 10:09:34.970;111.111.113-86;1;NULL;NULL;NULL
705;2018-06-27 08:36:37.900;b8ee60d386fc738d486e02dc085ac5c5e578d9b9893602737fe70f5f876e3e90a42d8c154a9b1cd89fa6ecc3461c9e98cd524b39fdaf1581003a54cc7198a273;2018-06-27 10:07:41.950;111.111.113-87;1;NULL;NULL;NULL
706;2018-06-27 08:37:49.263;7c9cbae238ca991cb91bdee5c23394a0ee51442145c9034aef4833740658675f3ed2ad7d1eb511c053f0cdce37650e20d3aa65e16a9e27596aad3c261c66cef5;2018-06-27 10:08:59.367;111.111.113-88;1;NULL;NULL;NULL
707;2018-06-27 08:38:34.863;e15f405aecbbabd6112d76d2524b86a6436e65b39db24a2c5e5db7170704b11e51ad74f285aed0245947c5d5857fd556972fc43c1cafd7d1e0c28f980222d3e3;2018-06-27 10:19:41.357;111.111.113-89;1;NULL;NULL;NULL
708;2018-06-27 08:38:38.097;e26878f07e6a8133c5639fbde93459496f497e59fef38bac397e2a06649dc30e082476aed6603bb37e1e75d9b16731804058c3e94351551d705924915506b4e2;2018-06-27 10:17:03.553;111.111.113-90;1;NULL;NULL;NULL
709;2018-06-27 08:39:11.860;f0b0c237543d43cd04b880e50f81c3c5be4063d5bfba1ec34131dbba6cd0fcff3033c309d5450ce634b49a0423adcef0c76a3d8553d26b9713568b5581f76d2e;2018-06-27 10:13:28.580;111.111.113-91;1;NULL;NULL;NULL
710;2018-06-27 08:39:46.840;8a5b8d6ff654435212a5e6fd5b21f32bfbb0023d6080e9592db1abac3ce9c9d9bb452967410cc8065c01dd577af8aafd055fc290c6f96c651df28939b9d227f2;2018-06-27 10:09:46.840;111.111.113-92;1;NULL;NULL;NULL
711;2018-06-27 08:40:02.013;cf938972ace66f872e34d1d968685695f0897cbb5c074357662ead6c40a0e5e69d74e8c1ed038492e72b9bf075e1fabe111dfa225c867c775638c61159730f1c;2018-06-27 10:10:02.013;111.111.113-93;1;NULL;NULL;NULL
712;2018-06-27 08:40:02.780;be6f754fd6fcff538fef7057c00a78ea9002cd20f7a8423cd0db87496978b36e8311c28ad9df5ca4119aefa882bde869b2cec2525fdb879c029383560f2ccd6b;2018-06-27 10:12:48.520;111.111.113-94;1;NULL;NULL;NULL
713;2018-06-27 08:40:55.407;9faf6b7417250bc513079277541bcdea54ebb38fbf1382a072805e04ac1ab3bd2e61cc0404a43db297da1851b2c42f8ff44f8aebe1b0a29e1e0c3d6f3fdc0ea4;2018-06-27 10:12:16.060;111.111.113-95;1;NULL;NULL;NULL
714;2018-06-27 08:43:02.500;5cec12c84fd8c1c48acce22240e84b70eb0e9efb7b51c061514491d2a07280dfdf3a3f5232120624f4367ca95e843b188e6c75f9731a62c3b50f2f74265858e4;2018-06-27 10:13:03.633;111.111.113-96;1;NULL;NULL;NULL
715;2018-06-27 08:43:06.590;eedbe34339d1aebece6b01ceb5b60c04e6b87a2db5bf9f0936bcf3b10b00ff65cad5c10fe91fd8b2862f4e210df8cc2bd630847188c4c180f60c44d8bc16b74e;2018-06-27 10:22:43.390;111.111.113-97;1;NULL;NULL;NULL
716;2018-06-27 08:44:30.680;e8b8385ab43a140244326fc745515f1312d596e74ae51b111e87c2673d701f3dc4c9a52c28b351262e02e0b51542b92ed151179602d081bae7332f154c32d6be;2018-06-27 10:16:46.420;111.111.113-98;1;NULL;NULL;NULL
717;2018-06-27 08:44:31.497;3dbd52d943cd0424956be3133bf9d4f0a50907fa62a0cecaf71adf330e346528384d1ef3825dc63e4ce8f9e7dfd00af94a009e787cc8385ffcde54a66f0fb22a;2018-06-27 10:46:28.803;111.111.113-99;1;NULL;NULL;NULL
718;2018-06-27 08:45:03.640;e1c8bcba15258a88df48fba8c025734397ef38cc13b04e88948e0db5b9ae255730c013fbe8b9098afe1b4b7a24eeeb299dfc9b409250d63fe470924bdc73b224;2018-06-27 10:17:54.990;111.111.114-01;1;NULL;NULL;NULL
719;2018-06-27 08:46:56.163;30a5709eea95e59e3940e51d0ae5d9f4aa6dbe59a58591673963b9007a78e018553a8db43d7a0c0e6d9bf65b5e7134951293cf7db282c119a8bcc04d33ded691;2018-06-27 10:17:32.463;111.111.114-02;1;NULL;NULL;NULL
720;2018-06-27 08:46:57.187;4fb3f44e3272ae339481745f73e61f4ff090133796c14627b4c7863ee522ad64e9ee2edda29763f8c24e584ed43976b6d5d5faae98504f219de0ca7f7529119f;2018-06-27 10:19:46.443;111.111.114-03;1;NULL;NULL;NULL
721;2018-06-27 08:47:16.980;d7596d6282058bc6fa26d72be33e1b6cf1b704117ec8fea88c6075f361c3d6fedff3adf69f3889ea1f4e713d0c770dbc47394b2d7ffd2493b858f92eceddad28;2018-06-27 10:17:18.560;111.111.114-04;1;NULL;NULL;NULL
722;2018-06-27 08:48:30.850;a883fe887ca85ecf64040956083378d9ddf6ccd25d72097afde975dc3161d182c17a6787dfa7a7d66f3750ec64689f6bea9423851bc7877f9caecce734052f67;2018-06-27 10:18:32.493;111.111.114-05;1;NULL;NULL;NULL
723;2018-06-27 08:48:39.357;d5085b19b9bfc7bacd67f0ed396e6bfbaf61ce5bfb709da8d005460b2d6bbb7fde0c31306fb12a554e030e49e64354489485176f47cf82015421127c6212f3f4;2018-06-27 10:20:08.883;111.111.114-06;1;NULL;NULL;NULL
724;2018-06-27 08:49:18.207;70e0ae9f936196a1eab1dcb427aee36a5b18dc788838dcaf2d743d532772a40324de1628793168200e5a5a404ef6f2fdcc66a9844ce067640ed3f6dbb9853704;2018-06-27 10:20:44.123;111.111.114-07;1;NULL;NULL;NULL
725;2018-06-27 08:49:54.893;946897cd790719e7cf32cedf69ca7b0f3c760d3eb426ec0bfac3d06d50192a3bcd7d81a304ac267a682f0a18daf9c1aa97db2f80e8061d6785fa687b6ab995f8;2018-06-27 10:21:18.747;111.111.114-08;1;NULL;NULL;NULL
726;2018-06-27 08:49:56.450;0c2d2d62b8a77e9bd5ab08e2bcbe23ee668f1c55a9bf5d0cd2b077f4fae82edaaabf8b50aa77f0ce156c7e874705af2b1b6cc16fc9b980aab692c130b92553b8;2018-06-27 10:25:28.493;111.111.114-09;1;NULL;NULL;NULL
727;2018-06-27 08:50:22.617;fafe56a07609d562a6feba6d01b58fe3131ea8b6bd9881def841269a365345448a108118df8d204aa3463fc5eb9d251dadac3cdca116de39dac67ec6f5610605;2018-06-27 10:20:24.827;111.111.114-10;1;NULL;NULL;NULL
728;2018-06-27 08:50:26.483;0f0e1480147fc80b359433c9d84b51f41f31a67fd1532405e04600faeae4304fc4ac2afcd12206364f0f007d92afe54233824490c929e508d99d490ca63d5ca7;2018-06-27 10:22:14.330;111.111.114-11;1;NULL;NULL;NULL
729;2018-06-27 08:51:08.827;857dbf29a2a48b71c14afb7cd9a2cc4813fb62a8a50534ce7aed64abc7536e2e3d951345deffb333d44efeaa59c1c88e78daadea4c9a763101ded7a05892b524;2018-06-27 10:25:48.567;111.111.114-12;1;NULL;NULL;NULL
730;2018-06-27 08:51:48.793;2742954a0d5ae174ea60d91f7586e7cb56a30482eea83b30e8697f50c750f9892b3f18d239bba1b28ebb24a87f90477e875b4a80727bbc6d2e966ddddb2ae43c;2018-06-27 10:23:28.067;111.111.114-13;1;NULL;NULL;NULL
731;2018-06-27 08:52:03.243;d5a00e2f1b1d88c9131c3f1cea87fd06eff01e1fd9a0e0b39cc0febdfd2ea6d6e63b097f5203dc262bb7028deb4fab236af47ccd7c9ca647ed36a5c45e4dd287;2018-06-27 10:23:18.547;111.111.114-14;1;NULL;NULL;NULL
732;2018-06-27 08:52:34.650;959f958a597a0f310067460ff072cbb9f4f56ca4ee61fa6f942038402c902472d91d2ada5c6dcebc36cf8983d6340fbc7804a14971f91508d6d942161f79f74e;2018-06-27 10:30:07.463;111.111.114-15;1;NULL;NULL;NULL
733;2018-06-27 08:53:03.190;12bc61c88bf125bb2f6a7306a40e8f0a5530e0579b49c9766fbd224300b8146d82f2f6492b47b0003d2537d66994656d909b729d422bf26f9c5c2e853aaa6517;2018-06-27 10:24:28.723;111.111.114-16;1;NULL;NULL;NULL
734;2018-06-27 08:53:31.877;3cb55e8e360e02641de80906c662cbbba7b32e0e071b016e904e47ae567c9cac002f2b84bb5d3baf79875c59d6cb454e51fff0e76a760119c052798e99b4c433;2018-06-27 10:23:33.873;111.111.114-17;1;NULL;NULL;NULL
735;2018-06-27 08:53:44.640;b8905109dca2c73e025762b2e78003a6f5a30e056012554635f37ca20aab6327551f8f9c19e58f108949c3e6629537deb032a3d8f67699cca837c969c1769bf6;2018-06-27 10:23:45.993;111.111.114-18;1;NULL;NULL;NULL
736;2018-06-27 08:54:11.360;88fd0baf255164191068534dd207b96c527a456b9e6a34979260de3b41b89cf83a5716dafc1e576646c9c24a3b348f2c16156190d118edc985498a8e6498f005;2018-06-27 10:25:04.183;111.111.114-19;1;NULL;NULL;NULL
737;2018-06-27 08:54:31.353;69217975fba4a2ae7bcd7a74ca91ac9fb9bd3df6878557b7e03c5f0e1d8008566ea91e08a2cfb792e8088961a910325d96fa756a173fa588bc9e378f1246f00f;2018-06-27 10:26:00.643;111.111.114-20;1;NULL;NULL;NULL
738;2018-06-27 08:54:40.053;46257c3524a3c81504d6e6735983f214fe8837787dc4d7ae0ba717c56eb3685e987c5a24ededec1650a623065c238addc5bb63979c8c2eb4910fe21a84ece241;2018-06-27 10:24:41.150;111.111.114-21;1;NULL;NULL;NULL
